"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/17/2026","6:56 AM","9-073-022-460M","TRANSFER CASES",,"MLT8010044","Machining Pierce Part (Final)","4","44.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$171.78",
"3/17/2026","6:56 AM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010043","Die Cast Part Shot","5","60.06","D06-Trim Damage","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$269.18",
"3/17/2026","6:56 AM","9-176-022-423","TRANSFER CASES",,"MLT8010045","Machining Pierce Part (Final)","1","8.61","M18-Hole Size Out of Spec","CNC Makino16 214","CNC Makino16 214",,,"$44.84","$44.84",
"3/17/2026","6:58 AM","9-176-022-424W","TRANSFER CASES",,"MLT8010050","Die Cast Part Shot","2","15.83","D01-Start-up Scrap","DCM B7 112","Plant C Storage",,,"$36.70","$73.41","1"
"3/17/2026","7:02 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8010053","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","7:15 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8010053","Die Cast Part Shot","1","4.50","D04-Crack","DCM W1 121","Trailer Dock A4",,,"$18.06","$18.06","34"
"3/17/2026","7:31 AM","9-072-010-497","MAG - BRACKETS",,"MLT8009973","Die Cast Part Shot","20","30.24","D04-Crack","DCM B3 112","Zone 2",,,"$7.07","$141.31","ABCD"
"3/17/2026","7:31 AM","9-072-010-497","MAG - BRACKETS",,"MLT8009973","Die Cast Part Shot","12","18.14","D26-Stuck Casting","DCM B3 112","Zone 2",,,"$7.07","$84.79","ABCD"
"3/17/2026","7:31 AM","9-072-010-497","MAG - BRACKETS",,"MLT8009973","Die Cast Part Shot","8","12.10","D01-Start-up Scrap","DCM B3 112","Zone 2",,,"$7.07","$56.52","ABCD"
"3/17/2026","7:37 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010080","Die Cast Part Shot (FG)","77","846.23","D04-Crack","DCM E1 120","WRIGHT STREET YARD",,,"$48.04","$3,699.34","Pending F/O approval"
"3/17/2026","7:39 AM","9-032-010-147","MAG - BRACKETS",,"MLT8009721","Cell Assembly FG","2","8.99","M18-Hole Size Out of Spec","MA DRDX 204","Dock-SH-C32",,,"$23.52","$47.04",
"3/17/2026","7:49 AM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010091","Die Cast Part Shot","4","48.05","D06-Trim Damage","DCM W4 122","DCM W4 122",,,"$53.84","$215.34",
"3/17/2026","7:51 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8009907","Die Cast Part Shot","2","22.47","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/17/2026","7:51 AM","9-073-022-492W","TRANSFER CASES",,"MLT8010098","Die Cast Part Shot","2","15.28","D07-Die Lube/Black Part","DCM A3 116","Trailer Dock C24",,,"$32.86","$65.72",
"3/17/2026","7:53 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010087","Die Cast Part Shot","3","19.56","D01-Start-up Scrap","DCM A7 116","WIP Makino 3-4",,,"$22.14","$66.43","Cav 9"
"3/17/2026","7:53 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010088","Die Cast Part Shot","3","19.56","D07-Die Lube/Black Part","DCM A7 116","WIP Makino 3-4",,,"$22.14","$66.43","Cav 10"
"3/17/2026","7:53 AM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010106","Die Cast Part Shot (FG)","4","43.96","D06-Trim Damage","DCM E2 120","JL CNC Cast WIP",,,"$48.04","$192.17",
"3/17/2026","7:55 AM","9-034-010-425","MAG - BRACKETS",,"MLT8010109","Cell Assembly FG","4","0.60","M12-Machining Sample","MA JL Tunnel Brkt - 425","MA JL Tunnel Brkt - 425",,,"$3.65","$14.59",
"3/17/2026","7:55 AM","9-034-010-425","MAG - BRACKETS",,"MLT8010111","Cell Assembly FG","2","0.30","O14-Incomplete Operation","MA JL Tunnel Brkt - 425","MA JL Tunnel Brkt - 425",,,"$3.65","$7.29",
"3/17/2026","7:55 AM","9-034-010-426","MAG - BRACKETS",,"MLT8010112","Cell Assembly FG","4","0.58","M12-Machining Sample","MA JL Tunnel Brkt - 426","MA JL Tunnel Brkt - 426",,,"$3.62","$14.46",
"3/17/2026","7:55 AM","9-034-010-426","MAG - BRACKETS",,"MLT8010113","Cell Assembly FG","10","1.45","O14-Incomplete Operation","MA JL Tunnel Brkt - 426","MA JL Tunnel Brkt - 426",,,"$3.62","$36.16",
"3/17/2026","7:56 AM","9-073-022-461W","TRANSFER CASES",,"MLT8010099","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM A2 116","WIP Makino 8-9",,,"$37.01","$37.01","8"
"3/17/2026","8:00 AM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000263","Machining Pierce Part (1)","1","11.16","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242",,,"$57.46","$57.46",
"3/17/2026","8:20 AM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8000080","Machining Pierce Part (1)","1","11.16","D06-Trim Damage","JL IP Assy 242","JL IP Assy 242",,,"$57.46","$57.46",
"3/17/2026","8:51 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010171","Die Cast Part Shot","1","11.24","D01-Start-up Scrap","DCM A9 118","MA WL LHD IP 252B",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/17/2026","9:24 AM","9-034-010-426W","MAG - BRACKETS",,"MLT7966871","Die Cast Part Shot","3","0.44","D06-Trim Damage","MA JL Tunnel Brkt - 426","MA JL Tunnel Brkt - 426",,,"$1.89","$5.66","LH"
"3/17/2026","9:40 AM","9-072-010-497","MAG - BRACKETS",,"MLT8008860","Die Cast Part Shot","11","16.63","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$77.72","Process Crack"
"3/17/2026","9:43 AM","9-072-010-497","MAG - BRACKETS",,"MLT8010206","Die Cast Part Shot","9","13.61","D01-Start-up Scrap","DCM B3 112","Zone 2",,,"$7.07","$63.59","ABCD"
"3/17/2026","9:43 AM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8010108","Die Cast Part Shot","4","53.50","D01-Start-up Scrap","DCM W3 122","KIRA 07",,,"$54.18","$216.72","FO approved"
"3/17/2026","9:51 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8010258","Die Cast Part Shot","1","11.00","D06-Trim Damage","DCM A8 118","MA WK/WD 203",,,"$41.36","$41.36",
"3/17/2026","9:51 AM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999688","Machining Pierce Part (1)","2","22.32","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242",,,"$57.46","$114.91",
"3/17/2026","9:51 AM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8010258","Die Cast Part Shot","1","11.00","D04-Crack","DCM A8 118","MA WK/WD 203",,,"$41.36","$41.36",
"3/17/2026","10:00 AM","9-083-015-347","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010275","Vision System Inspection (FG)","1","16.54","D12-Bent/Warped","V Honda Pilot IP 347","V Honda Pilot IP 347",,,"$95.45","$95.45",
"3/17/2026","10:04 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8008435","Die Cast Part Shot","2","8.99","D17-Blisters","MA DRDX 204","MA DRDX 204",,,"$18.06","$36.13","33"
"3/17/2026","10:06 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010285","Die Cast Part Shot","2","13.04","D01-Start-up Scrap","DCM A7 116","WIP Makino 3-4",,,"$22.14","$44.29","Cav 9"
"3/17/2026","10:06 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010283","Die Cast Part Shot","4","26.08","D35-Barcode Label","DCM A7 116","WIP Makino 5-6",,,"$22.14","$88.57","Cav 10"
"3/17/2026","10:15 AM","9-176-022-424W","TRANSFER CASES",,"MLT8010294","Die Cast Part Shot","1","7.92","D41-Etched Barcode","DCM B7 112","Plant C Storage",,,"$36.70","$36.70","1"
"3/17/2026","10:25 AM","9-176-022-424W","TRANSFER CASES",,"MLT8010294","Die Cast Part Shot","14","110.82","D06-Trim Damage","DCM B7 112","Plant C Storage",,,"$36.70","$513.87","1"
"3/17/2026","10:36 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010317","Die Cast Part Shot","1","11.24","D07-Die Lube/Black Part","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/17/2026","10:37 AM","9-037-016-482M","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010319","Cell Assembly (1)","7","78.65","D04-Crack","MA WL LHD IP 252B","MA WL LHD IP 252B",,,"$63.70","$445.93",
"3/17/2026","10:37 AM","9-037-016-482M","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010320","Cell Assembly (1)","1","11.24","M06-Machine Alarm","MA WL LHD IP 252B","MA WL LHD IP 252B",,,"$63.70","$63.70",
"3/17/2026","10:40 AM","9-073-022-461","TRANSFER CASES",,"MLT8010324","Leak Test FG","6","63.60","D25-Leaker","LT-P702 Case 214","Zone 2",,,"$44.17","$265.02",
"3/17/2026","10:41 AM","9-073-022-461","TRANSFER CASES",,"MLT8010324","Leak Test FG","1","10.60","D15-Sinks","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","10:41 AM","9-073-022-461","TRANSFER CASES",,"MLT8010324","Leak Test FG","1","10.60","M03-Handling Damage","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","10:41 AM","9-073-022-461","TRANSFER CASES",,"MLT8010324","Leak Test FG","2","21.20","D41-Etched Barcode","LT-P702 Case 214","Zone 2",,,"$44.17","$88.34",
"3/17/2026","10:53 AM","9-073-022-460","TRANSFER CASES",,"MLT8010072","Leak Test FG","1","11.00","D34-Porosity","Leaktester Case 214","Zone 2",,,"$44.26","$44.26",
"3/17/2026","10:53 AM","9-073-022-460","TRANSFER CASES",,"MLT8010072","Leak Test FG","6","66.00","D04-Crack","Leaktester Case 214","Zone 2",,,"$44.26","$265.59",
"3/17/2026","10:53 AM","9-073-022-460","TRANSFER CASES",,"MLT8010072","Leak Test FG","5","55.00","D25-Leaker","Leaktester Case 214","Zone 2",,,"$44.26","$221.32",
"3/17/2026","10:54 AM","9-073-022-460","TRANSFER CASES",,"MLT8010072","Leak Test FG","1","11.00","M03-Handling Damage","Leaktester Case 214","Zone 2",,,"$44.26","$44.26",
"3/17/2026","10:59 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8010350","Die Cast Part Shot","3","13.49","D01-Start-up Scrap","DCM W1 121","MA DRDX 204",,,"$18.06","$54.19","33"
"3/17/2026","10:59 AM","9-032-010-147W","MAG - BRACKETS",,"MLT8010351","Die Cast Part Shot","3","13.49","D01-Start-up Scrap","DCM W1 121","Trailer Dock A4",,,"$18.06","$54.19","34"
"3/17/2026","11:03 AM","9-072-010-497","MAG - BRACKETS",,"MLT8008032","Die Cast Part Shot","4","6.05","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$28.26","process crack"
"3/17/2026","11:15 AM","9-032-020-501W","STEERING COLUMN COMPONENTS",,"MLT8010247","Die Cast Part Shot","3","4.88","D16-Biscuit Size","DCM B4 112","Plant C Storage",,,"$11.62","$34.87","cav 1"
"3/17/2026","11:15 AM","9-032-020-501W","STEERING COLUMN COMPONENTS",,"MLT8010248","Die Cast Part Shot","3","4.88","D16-Biscuit Size","DCM B4 112","CNC Makino27A 215",,,"$11.62","$34.87","cav 2"
"3/17/2026","11:19 AM","9-073-022-492W","TRANSFER CASES",,"MLT8010347","Die Cast Part Shot","2","15.28","D01-Start-up Scrap","DCM A3 116","Trailer Dock C24",,,"$32.86","$65.72",
"3/17/2026","11:19 AM","9-073-022-492W","TRANSFER CASES",,"MLT8010347","Die Cast Part Shot","3","22.92","D41-Etched Barcode","DCM A3 116","Trailer Dock C24",,,"$32.86","$98.59",
"3/17/2026","11:34 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010398","Die Cast Part Shot","2","13.04","D35-Barcode Label","DCM A7 116","WIP Makino 5-6",,,"$22.14","$44.29","Cav 10"
"3/17/2026","11:48 AM","9-073-022-463W","TRANSFER CASES",,"MLT8010417","Die Cast Part Shot","2","13.04","D02-Incomplete Fill/Cold Shut/Cold Flow","DCM A7 116","WIP Makino 3-4",,,"$22.14","$44.29","Cav 9"
"3/17/2026","11:54 AM","9-039-020-496W","STEERING COLUMN COMPONENTS",,"MLT7997394","Die Cast Part Shot","10","2.78","D07-Die Lube/Black Part","M Lower Brkt 496","M Lower Brkt 496",,,"$2.43","$24.32","1-8 needs to be filed"
"3/17/2026","11:56 AM","9-072-022-421","TRANSFER CASES",,"MLT8010329","Cell Assembly FG","1","6.81","D25-Leaker","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$41.80",
"3/17/2026","11:56 AM","9-072-022-421","TRANSFER CASES",,"MLT8010329","Cell Assembly FG","1","6.81","M04-Non-Cleanup","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$41.80",
"3/17/2026","11:57 AM","9-032-020-501W","STEERING COLUMN COMPONENTS",,"MLT8010248","Die Cast Part Shot","1","1.63","D06-Trim Damage","DCM B4 112","CNC Makino27A 215",,,"$11.62","$11.62","cav 2"
"3/17/2026","11:58 AM","9-034-010-425W","MAG - BRACKETS",,"MLT8010136","Die Cast Part Shot","8","1.19","D06-Trim Damage","DCM C3 108","DCM C3 108",,,"$1.90","$15.22","LH"
"3/17/2026","11:58 AM","9-034-010-426W","MAG - BRACKETS",,"MLT8010137","Die Cast Part Shot","8","1.16","D06-Trim Damage","DCM C3 108","DCM C3 108",,,"$1.89","$15.10","RH"
"3/17/2026","12:03 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","8","28.32","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$207.65","False Positives from tab chip on seal"
"3/17/2026","12:05 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","12:05 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","12:05 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","3","10.62","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$77.87",
"3/17/2026","12:05 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","3","10.62","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$77.87",
"3/17/2026","12:05 PM","9-072-022-422","TRANSFER CASES",,"MLT8010409","Leak Test FG","2","7.08","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","12:22 PM","9-073-022-463","TRANSFER CASES",,"MLT8010465","Leak Test FG","3","19.56","D34-Porosity","LT-P702 Cover 214","Zone 2",,,"$32.69","$98.06",
"3/17/2026","12:22 PM","9-073-022-463","TRANSFER CASES",,"MLT8010465","Leak Test FG","7","45.64","D25-Leaker","LT-P702 Cover 214","Zone 2",,,"$32.69","$228.81",
"3/17/2026","12:22 PM","9-073-022-463","TRANSFER CASES",,"MLT8010465","Leak Test FG","2","13.04","O10 - Die Cast Test Part","LT-P702 Cover 214","Zone 2",,,"$32.69","$65.37",
"3/17/2026","12:43 PM","9-073-022-461W","TRANSFER CASES",,"MLT8010488","Die Cast Part Shot","4","41.90","D01-Start-up Scrap","DCM A1 116","Plant B Storage",,,"$37.01","$148.02",
"3/17/2026","12:49 PM","9-039-020-496W","STEERING COLUMN COMPONENTS",,"MLT7997154","Die Cast Part Shot","10","2.78","D07-Die Lube/Black Part","M Lower Brkt 496","M Lower Brkt 496",,,"$2.43","$24.32","1-8"
"3/17/2026","12:55 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8010507","Die Cast Part Shot","1","13.38","D32-Robot Mishandle","DCM W3 122","KIRA 07",,,"$54.18","$54.18","FO approved"
"3/17/2026","12:55 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999701","Die Cast Part Shot","2","31.16","D02-Incomplete Fill/Cold Shut/Cold Flow","V Honda Pilot IP 347","V Honda Pilot IP 347",,,"$55.35","$110.70","G"
"3/17/2026","12:56 PM","9-083-015-347","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010512","Vision System Inspection (FG)","2","33.08","D12-Bent/Warped","V Honda Pilot IP 347","Dock-SH-C32",,,"$95.45","$190.90",
"3/17/2026","12:59 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8010515","Machining Pierce Part (Final)","38","10.17","M18-Hole Size Out of Spec","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$141.44",
"3/17/2026","1:01 PM","9-072-022-421","TRANSFER CASES",,"MLT8010329","Cell Assembly FG","4","27.24","M04-Non-Cleanup","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$167.22",
"3/17/2026","1:01 PM","9-072-022-421","TRANSFER CASES",,"MLT8010329","Cell Assembly FG","1","6.81","D06-Trim Damage","LT-CD6 Explorer Case 215","Zone 2",,,"$41.80","$41.80",
"3/17/2026","1:08 PM","9-072-010-497","MAG - BRACKETS",,"MLT8010502","Die Cast Part Shot","8","12.10","D02-Incomplete Fill/Cold Shut/Cold Flow","DCM B3 112","Zone 2",,,"$7.07","$56.52","ABCD"
"3/17/2026","1:24 PM","9-078-016-478W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997872","Safe Launch","10","94.00","D04-Crack","KIRA 05","KIRA 05","B",,"$42.04","$420.42","Needs to be sorted for through cracks in the radio bracket."
"3/17/2026","1:24 PM","9-078-016-478W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997898","Safe Launch","10","94.00","D04-Crack","KIRA 05","KIRA 05","B",,"$42.04","$420.42","Needs to be sorted for through cracks in the radio bracket."
"3/17/2026","1:24 PM","9-078-016-478W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997866","Safe Launch","10","94.00","D04-Crack","KIRA 05","KIRA 05","B",,"$42.04","$420.42","Needs to be sorted for through cracks in the radio bracket."
"3/17/2026","1:32 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8010466","Die Cast Part Shot","1","11.24","D16-Biscuit Size","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/17/2026","1:43 PM","9-072-022-422","TRANSFER CASES",,"MLT8010573","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","1:49 PM","9-073-022-461","TRANSFER CASES",,"MLT8010579","Leak Test FG","3","31.80","D15-Sinks","LT-P702 Case 214","Zone 2",,,"$44.17","$132.51",
"3/17/2026","1:49 PM","9-073-022-461","TRANSFER CASES",,"MLT8010579","Leak Test FG","4","42.40","D25-Leaker","LT-P702 Case 214","Zone 2",,,"$44.17","$176.68",
"3/17/2026","1:50 PM","9-073-022-461","TRANSFER CASES",,"MLT8010579","Leak Test FG","1","10.60","D04-Crack","LT-P702 Case 214","Zone 2",,,"$44.17","$44.17",
"3/17/2026","1:50 PM","9-073-022-461","TRANSFER CASES",,"MLT8010579","Leak Test FG","2","21.20","O10 - Die Cast Test Part","LT-P702 Case 214","Zone 2",,,"$44.17","$88.34",
